origin,dest,weight
0297,0917,100
0297,0984,100
0299,0150,100
0299,0153,100
0299,0193,100
0299,0213,100
0299,0236,100
0299,0246,100
0299,0274,100
0299,0285,100
0299,0289,100
0299,0301,100
0299,0344,100
0299,0363,100
0299,0599,100
0299,0772,100
0299,0796,100
0299,0917,100
0299,1507,100
0299,1509,100
0299,1876,100
0301,0034,100
0301,0141,100
0301,0164,100
0301,0197,100
0301,0221,100
0301,0228,100
0301,0230,100
0301,0232,100
0301,0243,100
0301,0246,100
0301,0267,100
0301,0274,100
0301,0289,100
0301,0294,100
0301,0299,100
0301,0307,100
0301,0599,100
0301,0796,100
0301,0917,100
0301,0983,100
0301,1509,100
0301,1586,100
0301,1711,100
0301,1742,100
0301,1859,100
0301,1883,100
0301,1955,100
0302,0034,100
0302,0050,100
0302,0150,100
0302,0166,100
0302,0236,100
0302,0246,100
0302,0269,100
0302,0275,100
0302,0289,100
0302,0344,100
0302,0758,100
0302,0855,100
0302,0856,100
0302,0995,100
0302,1734,100
0303,0153,100
0303,0184,100
0303,0232,100
0303,0267,100
0303,0269,100
0303,0307,100
0303,0394,100
0303,0402,100
0303,0599,100
0303,0794,100
0304,0214,100
0304,0216,100
0304,0228,100
0304,0263,100
0304,0356,100
0304,0363,100
0304,0512,100
0304,0545,100
0304,0599,100
0304,0733,100
0304,0917,100
0304,0984,100
0307,0014,100
0307,0150,100
0307,0153,100
0307,0216,100
0307,0222,100
0307,0233,100
0307,0236,100
0307,0244,100
0307,0268,100
0307,0273,100
0307,0279,100
0307,0281,100
0307,0289,100
0307,0301,100
0307,0302,100
0307,0317,100
0307,0340,100
0307,0352,100
0307,0353,100
0307,0361,100
0307,0376,100
0307,0384,100
0307,0392,100
0307,0437,100
0307,0457,100
0307,0479,100
0307,0484,100
0307,0502,100
0307,0503,100
0307,0505,100
0307,0513,100
0307,0546,100
0307,0637,100
0307,0758,100
0307,0794,100
0307,0855,100
0307,0995,100
0307,1696,100
0308,0267,100
0308,0317,100
0308,0327,100
0308,0356,100
0308,0362,100
0308,0406,100
0308,0417,100
0308,0518,100
0308,0599,100
0310,0034,100
0310,0202,100
0310,0312,100
0310,0327,100
0310,0345,100
0310,0353,100
0310,0406,100
0310,0503,100
0310,0546,100
0310,0603,100
0310,0620,100
0310,0796,100
0310,0855,100
0310,1581,100
0310,1696,100
0310,1942,100
0312,0310,100
0312,0342,100
0312,0345,100
0312,0352,100
0312,0402,100
0312,0518,100
0312,0599,100
0312,0855,100
0313,0034,100
0313,0050,100
0313,0203,100
0313,0228,100
0313,0243,100
0313,0327,100
0313,0355,100
0313,0394,100
0313,0402,100
0313,1942,100
0317,0034,100
0317,0307,100
0317,0313,100
0317,0342,100
0317,0355,100
0317,0376,100
0317,0394,100
0317,1696,100
0321,0034,100
0321,0202,100
0321,0228,100
0321,0267,100
0321,0281,100
0321,0308,100
0321,0327,100
0321,0345,100
0321,0512,100
0321,0513,100
0321,0546,100
0321,0637,100
0321,0758,100
0321,0772,100
0321,0855,100
0321,1904,100
0321,1942,100
0327,0034,100
0327,0200,100
0327,0202,100
0327,0243,100
0327,0279,100
0327,0310,100
0327,0321,100
0327,0339,100
0327,0351,100
0327,0356,100
0327,0406,100
0327,0518,100
0327,0599,100
0327,0603,100
0331,0307,100
0331,0355,100
0331,0363,100
0331,0484,100
0331,0513,100
0331,0518,100
0331,0546,100
0331,0599,100
0331,0620,100
0331,1581,100
0335,0307,100
0335,0312,100
0335,0321,100
0335,0331,100
0335,0353,100
0335,0355,100
0335,0394,100
0335,0513,100
0335,0518,100
0335,0599,100
0335,1581,100
0335,1901,100
0335,1904,100
0335,1924,100
0339,0307,100
0339,0344,100
0339,0351,100
0339,0363,100
0340,0200,100
0340,0203,100
0340,0214,100
0340,0230,100
0340,0268,100
0340,0355,100
0340,0356,100
0340,0394,100
0340,0402,100
0340,0599,100
0340,0772,100
0340,1734,100
0342,0034,100
0342,0200,100
0342,0202,100
0342,0203,100
0342,0213,100
0342,0228,100
0342,0267,100
0342,0312,100
0342,0339,100
0342,0345,100
0342,0351,100
0342,0362,100
0342,0406,100
0342,0417,100
0342,0599,100
0342,0603,100
0342,0620,100
0342,0632,100
0342,0796,100
0342,1904,100
0344,0050,100
0344,0080,100
0344,0119,100
0344,0153,100
0344,0166,100
0344,0214,100
0344,0222,100
0344,0243,100
0344,0262,100
0344,0273,100
0344,0274,100
0344,0297,100
0344,0301,100
0344,0304,100
0344,0317,100
0344,0339,100
0344,0351,100
0344,0361,100
0344,0393,100
0344,0439,100
0344,0451,100
0344,0453,100
0344,0489,100
0344,0534,100
0344,0545,100
0344,0569,100
0344,0575,100
0344,0589,100
0344,0597,100
0344,0606,100
0344,0610,100
0344,0627,100
0344,0638,100
0344,0642,100
0344,0689,100
0344,0707,100
0344,0733,100
0344,0748,100
0344,0753,100
0344,0826,100
0344,0828,100
0344,0861,100
0344,0865,100
0344,0867,100
0344,0870,100
0344,0917,100
0344,0984,100
0344,0995,100
0344,1525,100
0344,1621,100
0344,1734,100
0344,1783,100
0344,1883,100
0344,1892,100
0344,1926,100
0344,1927,100
0344,1931,100
0345,0034,100
0345,0193,100
0345,0214,100
0345,0222,100
0345,0226,100
0345,0236,100
0345,0267,100
0345,0274,100
0345,0301,100
0345,0308,100
0345,0310,100
0345,0312,100
0345,0342,100
0345,0362,100
0345,0518,100
0345,0599,100
0345,0603,100
0345,0620,100
0345,0632,100
0345,0758,100
0345,0772,100
0345,0796,100
0345,0984,100
0345,1734,100
0345,1942,100
0351,0203,100
0351,0267,100
0351,0310,100
0351,0321,100
0351,0339,100
0351,0356,100
0351,0394,100
0352,0216,100
0352,0228,100
0352,0281,100
0352,0308,100
0352,0310,100
0352,0340,100
0352,0342,100
0352,0351,100
0352,0394,100
0352,0402,100
0352,0406,100
0352,0518,100
0352,0599,100
0352,0620,100
0352,0632,100
0352,0796,100
0352,0984,100
0352,1904,100
0353,0034,100
0353,0216,100
0353,0312,100
0353,0342,100
0353,0345,100
0353,0362,100
0353,0513,100
0353,0546,100
0353,0603,100
0353,0637,100
0353,0796,100
0353,0855,100
0353,1942,100
0355,0034,100
0355,0200,100
0355,0202,100
0355,0203,100
0355,0228,100
0355,0267,100
0355,0268,100
0355,0308,100
0355,0327,100
0355,0345,100
0355,0351,100
0355,0352,100
0355,0353,100
0355,0384,100
0355,0392,100
0355,0503,100
0355,0513,100
0355,0546,100
0355,0620,100
0355,0637,100
0355,0638,100
0355,0736,100
0355,0758,100
0355,0772,100
0355,0796,100
0355,0855,100
0355,1783,100
0355,1942,100
0356,0034,100
0356,0202,100
0356,0216,100
0356,0228,100
0356,0281,100
0356,0308,100
0356,0312,100
0356,0335,100
0356,0342,100
0356,0345,100
0356,0384,100
0356,0406,100
0356,0484,100
0356,0502,100
0356,0503,100
0356,0505,100
0356,0512,100
0356,0513,100
0356,0545,100
0356,0546,100
0356,0589,100
0356,0606,100
0356,0637,100
0356,0736,100
0356,0758,100
0356,0772,100
0356,0794,100
0356,0796,100
0356,0855,100
0356,1942,100
0358,0307,100
0358,0361,100
0358,0384,100
0358,0402,100
0358,0437,100
0358,0453,100
0358,0479,100
0358,0484,100
0358,0513,100
0358,0518,100
0358,0546,100
0358,0569,100
0358,0599,100
0358,0736,100
0358,1783,100
0358,1884,100
0361,0034,100
0361,0307,100
0361,0356,100
0361,0358,100
0361,0384,100
0361,0393,100
0361,0402,100
0361,0432,100
0361,0437,100
0361,0448,100
0361,0451,100
0361,0546,100
0361,0758,100
0361,0772,100
0361,0794,100
0361,0852,100
0361,0855,100
0361,0880,100
0362,0268,100
0362,0327,100
0362,0355,100
0362,0361,100
0362,0375,100
0362,0400,100
0362,0439,100
0362,0453,100
0362,0457,100
0362,0484,100
0362,0502,100
0362,0503,100
0362,0632,100
0362,0637,100
0362,0772,100
0362,0855,100
0362,1904,100
0362,1916,100
0362,1942,100
0363,0050,100
0363,0080,100
0363,0119,100
0363,0141,100
0363,0150,100
0363,0171,100
0363,0216,100
0363,0222,100
0363,0236,100
0363,0243,100
0363,0262,100
0363,0274,100
0363,0281,100
0363,0289,100
0363,0297,100
0363,0303,100
0363,0312,100
0363,0317,100
0363,0351,100
0363,0353,100
0363,0370,100
0363,0373,100
0363,0376,100
0363,0388,100
0363,0399,100
0363,0416,100
0363,0448,100
0363,0450,100
0363,0489,100
0363,0498,100
0363,0512,100
0363,0534,100
0363,0537,100
0363,0547,100
0363,0553,100
0363,0569,100
0363,0579,100
0363,0590,100
0363,0597,100
0363,0622,100
0363,0626,100
0363,0629,100
0363,0753,100
0363,0826,100
0363,0828,100
0363,0867,100
0363,0984,100
0363,1598,100
0363,1621,100
0363,1783,100
0363,1883,100
0363,1884,100
0363,1892,100
0363,1900,100
0363,1901,100
0363,1911,100
0363,1940,100
0370,0385,100
0370,0394,100
0370,0398,100
0370,0405,100
0373,0362,100
0373,0396,100
0373,0405,100
0373,0416,100
0373,0439,100
0373,0450,100
0373,0599,100
0373,1598,100
0375,0268,100
0375,0344,100
0375,0356,100
0375,0362,100
0375,0373,100
0375,0384,100
0375,0397,100
0375,0398,100
0375,0399,100
0375,0400,100
0375,0405,100
0375,0420,100
0375,0439,100
0375,0473,100
0375,0518,100
0375,0546,100
0375,0599,100
0375,0855,100
0375,0880,100
0376,0034,100
0376,0307,100
0376,0308,100
0376,0317,100
0376,0362,100
0376,0384,100
0376,0394,100
0377,0344,100
0377,0361,100
0377,0362,100
0377,0375,100
0377,0473,100
0377,0479,100
0377,0518,100
0377,0546,100
0377,0599,100
0377,1904,100
0383,0344,100
0383,0362,100
0383,0400,100
0383,0405,100
0383,0441,100
0383,0451,100
0383,0518,100
0383,0599,100
0383,0855,100
0384,0034,100
0384,0307,100
0384,0355,100
0384,0392,100
0384,0402,100
0384,0415,100
0384,0457,100
0384,0479,100
0384,0518,100
0384,0599,100
0384,1942,100
0385,0034,100
0385,0370,100
0385,0375,100
0385,0384,100
0385,0400,100
0385,0420,100
0385,0432,100
0385,1598,100
0388,0385,100
0388,0392,100
0388,0394,100
0388,0398,100
0388,0400,100
0388,0453,100
0388,0479,100
0388,0995,100
0388,1598,100
0388,1911,100
0392,0202,100
0392,0268,100
0392,0308,100
0392,0310,100
0392,0321,100
0392,0327,100
0392,0345,100
0392,0355,100
0392,0373,100
0392,0383,100
0392,0385,100
0392,0399,100
0392,0405,100
0392,0406,100
0392,0441,100
0392,0450,100
0392,0457,100
0392,0484,100
0392,0502,100
0392,0537,100
0392,0547,100
0392,0553,100
0392,0575,100
0392,0576,100
0392,0603,100
0392,0637,100
0392,0736,100
0392,0758,100
0392,0772,100
0392,0794,100
0392,0796,100
0392,0855,100
0392,0935,100
0392,1525,100
0392,1696,100
0392,1916,100
0392,1942,100
0393,0344,100
0393,0362,100
0393,0453,100
0393,0479,100
0394,0202,100
0394,0268,100
0394,0308,100
0394,0310,100
0394,0321,100
0394,0327,100
0394,0355,100
0394,0396,100
0394,0398,100
0394,0406,100
0394,0441,100
0394,0457,100
0394,0502,100
0394,0503,100
0394,0505,100
0394,0513,100
0394,0547,100
0394,0569,100
0394,0579,100
0394,0603,100
0394,0606,100
0394,0632,100
0394,0638,100
0394,0758,100
0394,0772,100
0394,0794,100
0394,0796,100
0394,1621,100
0394,1783,100
0394,1904,100
0394,1916,100
0394,1942,100
0396,0307,100
0396,0344,100
0396,0362,100
0396,0373,100
0396,0398,100
0396,0399,100
0396,0400,100
0396,0405,100
0396,0420,100
0396,0441,100
0396,0518,100
0396,0546,100
0396,0599,100
0396,0880,100
0397,0344,100
0397,0375,100
0397,0393,100
0397,0473,100
0397,0479,100
0397,0534,100
0397,0546,100
0397,0599,100
0398,0344,100
0398,0362,100
0398,0370,100
0398,0384,100
0398,0388,100
0398,0432,100
0398,0450,100
0398,0518,100
0398,0599,100
0398,0880,100
0399,0344,100
0399,0362,100
0399,0396,100
0399,0400,100
0399,0405,100
0399,0416,100
0399,0439,100
0399,0441,100
0399,0599,100
0400,0344,100
0400,0373,100
0400,0385,100
0400,0388,100
0400,0399,100
0400,0406,100
0400,0416,100
0400,0439,100
0400,0518,100
0400,0599,100
0400,0855,100
0400,1598,100
0400,1676,100
0402,0050,100
0402,0193,100
0402,0200,100
0402,0202,100
0402,0203,100
0402,0228,100
0402,0267,100
0402,0268,100
0402,0312,100
0402,0313,100
0402,0327,100
0402,0345,100
0402,0353,100
0402,0361,100
0402,0376,100
0402,0392,100
0402,0479,100
0402,0502,100
0402,0610,100
0402,0620,100
0402,0632,100
0402,0637,100
0402,0736,100
0402,0758,100
0402,0772,100
0402,0796,100
0402,0855,100
0402,0995,100
0402,1581,100
0405,0034,100
0405,0281,100
0405,0362,100
0405,0373,100
0405,0375,100
0405,0384,100
0405,0402,100
0405,0406,100
0405,0416,100
0405,0437,100
0405,0518,100
0405,0599,100
0405,0852,100
0405,0995,100
0406,0050,100
0406,0200,100
0406,0202,100
0406,0203,100
0406,0267,100
0406,0310,100
0406,0313,100
0406,0321,100
0406,0327,100
0406,0342,100
0406,0356,100
0406,0392,100
0406,0437,100
0406,0453,100
0406,0473,100
0406,0479,100
0406,0518,100
0406,0599,100
0406,0855,100
0406,0995,100
0406,1904,100
0415,0362,100
0415,0384,100
0415,0392,100
0415,0431,100
0415,0450,100
0416,0383,100
0416,0399,100
0416,0439,100
0416,0599,100
0416,1598,100
0416,1911,100
0417,0034,100
0417,0307,100
0417,0308,100
0417,0317,100
0417,0376,100
0417,0384,100
0417,0394,100
0417,0406,100
0420,0344,100
0420,0358,100
0420,0373,100
0420,0375,100
0420,0392,100
0420,0402,100
0420,0406,100
0420,0416,100
0420,0453,100
0420,0599,100
0420,1783,100
0431,0344,100
0431,0362,100
0431,0392,100
0431,0439,100
0431,0880,100
0432,0394,100
0432,0400,100
0432,0416,100
0432,0439,100
0432,0441,100
0432,0453,100
0432,0479,100
0432,0498,100
0437,0034,100
0437,0358,100
0437,0402,100
0437,0451,100
0437,0599,100
0437,0736,100
0437,1942,100
0439,0034,100
0439,0268,100
0439,0307,100
0439,0356,100
0439,0358,100
0439,0383,100
0439,0388,100
0439,0396,100
0439,0402,100
0439,0420,100
0439,0451,100
0439,0453,100
0439,0457,100
0439,1598,100
0439,1942,100
0441,0344,100
0441,0370,100
0441,0399,100
0441,0473,100
0441,0599,100
0448,0361,100
0448,0363,100
0448,0441,100
0448,1911,100
0450,0362,100
0450,0397,100
0450,0398,100
0450,0399,100
0450,0400,100
0450,0439,100
0450,0441,100
0450,0599,100
0451,0034,100
0451,0356,100
0451,0384,100
0451,0400,100
0451,0402,100
0451,0479,100
0451,0484,100
0451,0518,100
0451,0546,100
0451,0569,100
0451,0599,100
0451,1904,100
0453,0034,100
0453,0268,100
0453,0307,100
0453,0356,100
0453,0358,100
0453,0383,100
0453,0384,100
0453,0398,100
0453,0402,100
0453,0405,100
0453,0420,100
0453,0437,100
0453,0439,100
0453,0441,100
0453,0450,100
0453,0451,100
0453,0534,100
0453,0553,100
0453,0855,100
0457,0307,100
0457,0355,100
0457,0362,100
0457,0392,100
0457,0406,100
0457,0437,100
0457,0479,100
0457,0518,100
0457,0599,100
0457,0736,100
0457,1904,100
0473,0362,100
0473,0375,100
0473,0377,100
0473,0453,100
0473,0479,100
0473,0518,100
0479,0200,100
0479,0202,100
0479,0268,100
0479,0327,100
0479,0345,100
0479,0370,100
0479,0393,100
0479,0397,100
0479,0399,100
0479,0406,100
0479,0441,100
0479,0457,100
0479,0484,100
0479,0502,100
0479,0503,100
0479,0513,100
0479,0546,100
0479,0603,100
0479,0632,100
0479,0637,100
0479,0638,100
0479,0736,100
0479,0772,100
0479,0796,100
0479,0984,100
0479,1598,100
0479,1904,100
0479,1942,100
0482,0344,100
0482,0363,100
0482,0484,100
0482,0489,100
0482,0513,100
0482,0523,100
0482,0542,100
0482,0606,100
0482,0758,100
0482,1931,100
0484,0034,100
0484,0202,100
0484,0310,100
0484,0321,100
0484,0437,100
0484,0479,100
0484,0489,100
0484,0505,100
0484,0512,100
0484,0534,100
0484,0542,100
0484,0575,100
0484,0576,100
0484,0597,100
0484,0620,100
0484,0622,100
0484,0626,100
0484,0629,100
0484,0689,100
0484,0736,100
0484,0758,100
0484,0794,100
0484,0796,100
0484,0855,100
0484,1684,100
0484,1842,100
0484,1904,100
0484,1926,100
0484,1931,100
0489,0356,100
0489,0394,100
0489,0482,100
0489,0484,100
0489,0512,100
0489,0513,100
0489,0523,100
0489,0531,100
0489,0542,100
0489,0546,100
0489,0590,100
0489,0610,100
0489,0611,100
0489,0758,100
0489,0772,100
0489,0796,100
0489,0855,100
0489,1621,100
0489,1674,100
0489,1709,100
0489,1783,100
0489,1892,100
0489,1924,100
0489,1931,100
0498,0385,100
0498,0392,100
0498,0400,100
0498,0432,100
0498,0441,100
0498,1598,100
0498,1911,100
0501,0344,100
0501,0363,100
0501,0489,100
0501,0503,100
0501,0505,100
0501,0546,100
0501,0556,100
0501,0613,100
0501,0622,100
0501,1783,100
0501,1916,100
0501,1924,100
0502,0307,100
0502,0356,100
0502,0362,100
0502,0482,100
0502,0512,100
0502,0531,100
0502,0584,100
0502,0590,100
0502,0613,100
0502,0632,100
0502,0772,100
0502,0796,100
0502,0855,100
0502,1674,100
0502,1709,100
0502,1783,100
0502,1901,100
0502,1916,100
0502,1926,100
0503,0034,100
0503,0114,100
0503,0202,100
0503,0307,100
0503,0321,100
0503,0362,100
0503,0392,100
0503,0512,100
0503,0537,100
0503,0556,100
0503,0590,100
0503,0597,100
0503,0629,100
0503,0632,100
0503,0642,100
0503,0664,100
0503,0794,100
0503,0796,100
0503,1525,100
0503,1892,100
0503,1930,100
0505,0243,100
0505,0321,100
0505,0362,100
0505,0402,100
0505,0530,100
0505,0542,100
0505,0613,100
0505,0617,100
0505,0622,100
0505,0627,100
0505,0632,100
0505,0664,100
0505,0748,100
0505,0777,100
0505,0779,100
0505,0784,100
0505,0794,100
0505,0867,100
0505,0870,100
0505,1783,100
0505,1842,100
0505,1892,100
0505,1901,100
0505,1942,100
0512,0216,100
0512,0236,100
0512,0281,100
0512,0297,100
0512,0304,100
0512,0307,100
0512,0321,100
0512,0394,100
0512,0482,100
0512,0489,100
0512,0502,100
0512,0503,100
0512,0597,100
0512,0603,100
0512,0606,100
0512,0620,100
0512,0637,100
0512,0642,100
0512,0772,100
0512,0779,100
0512,0794,100
0512,0796,100
0512,0823,100
0512,0826,100
0512,0855,100
0512,0867,100
0512,0874,100
0512,1581,100
0512,1783,100
0512,1901,100
0513,0034,100
0513,0321,100
0513,0335,100
0513,0353,100
0513,0362,100
0513,0392,100
0513,0402,100
0513,0482,100
0513,0489,100
0513,0512,100
0513,0537,100
0513,0579,100
0513,0584,100
0513,0589,100
0513,0590,100
0513,0597,100
0513,0610,100
0513,0620,100
0513,0622,100
0513,0638,100
0513,0758,100
0513,0772,100
0513,0794,100
0513,0796,100
0513,0855,100
0513,1581,100
0513,1783,100
0513,1904,100
0513,1926,100
0513,1927,100
0518,0080,100
0518,0114,100
0518,0153,100
0518,0193,100
0518,0200,100
0518,0216,100
0518,0228,100
0518,0268,100
0518,0289,100
0518,0308,100
0518,0312,100
0518,0342,100
0518,0345,100
0518,0352,100
0518,0353,100
0518,0358,100
0518,0361,100
0518,0375,100
0518,0384,100
0518,0406,100
0518,0437,100
0518,0451,100
0518,0453,100
0518,0457,100
0518,0479,100
0518,0482,100
0518,0530,100
0518,0531,100
0518,0542,100
0518,0553,100
0518,0569,100
0518,0584,100
0518,0585,100
0518,0610,100
0518,0613,100
0518,0687,100
0518,0715,100
0518,0736,100
0518,0748,100
0518,0777,100
0518,0867,100
0518,0917,100
0518,0935,100
0518,1581,100
0518,1674,100
0518,1676,100
0518,1709,100
0518,1931,100
0518,1942,100
0523,0321,100
0523,0356,100
0523,0482,100
0523,0489,100
0523,0513,100
0523,0518,100
0523,0597,100
0523,0642,100
0523,0707,100
0523,0870,100
0523,1581,100
0530,0307,100
0530,0394,100
0530,0484,100
0530,0502,100
0530,0505,100
0530,0513,100
0530,0556,100
0530,0584,100
0530,0597,100
0530,0603,100
0530,0637,100
0530,0642,100
0530,0715,100
0530,0855,100
0530,1709,100
0530,1714,100
0531,0363,100
0531,0484,100
0531,0503,100
0531,0512,100
0531,0513,100
0531,0523,100
0531,0542,100
0531,0545,100
0531,0584,100
0531,0585,100
0531,0603,100
0531,0606,100
0531,0613,100
0531,0622,100
0531,0758,100
0531,1581,100
0531,1621,100
0531,1709,100
0531,1927,100
0531,1930,100
0531,1931,100
0532,0385,100
0532,0392,100
0532,0400,100
0532,0432,100
0532,0453,100
0532,0995,100
0532,1598,100
0532,1911,100
0534,0358,100
0534,0361,100
0534,0362,100
0534,0396,100
0534,0453,100
0534,0484,100
0534,0547,100
0534,0575,100
0534,0599,100
0534,1884,100
0534,1904,100
0537,0307,100
0537,0310,100
0537,0327,100
0537,0356,100
0537,0362,100
0537,0392,100
0537,0451,100
0537,0453,100
0537,0503,100
0537,0505,100
0537,0513,100
0537,0603,100
0537,0606,100
0537,0855,100
0537,0984,100
0537,1621,100
0537,1926,100
0542,0307,100
0542,0363,100
0542,0482,100
0542,0484,100
0542,0489,100
0542,0503,100
0542,0546,100
0542,0590,100
0542,0603,100
0542,0606,100
0542,0610,100
0542,0622,100
0542,0627,100
0542,0637,100
0542,0642,100
0542,0796,100
0542,1621,100
0545,0281,100
0545,0297,100
0545,0304,100
0545,0321,100
0545,0353,100
0545,0505,100
0545,0518,100
0545,0547,100
0545,0603,100
0545,0610,100
0545,0637,100
0545,0796,100
0545,1931,100
0546,0014,100
0546,0034,100
0546,0202,100
0546,0268,100
0546,0310,100
0546,0321,100
0546,0353,100
0546,0355,100
0546,0356,100
0546,0358,100
0546,0384,100
0546,0396,100
0546,0402,100
0546,0437,100
0546,0451,100
0546,0453,100
0546,0489,100
0546,0512,100
0546,0534,100
0546,0569,100
0546,0620,100
0546,0627,100
0546,0687,100
0546,0736,100
0546,0758,100
0546,0772,100
0546,0794,100
0546,0796,100
0546,0935,100
0546,1901,100
0546,1904,100
0546,1926,100
0546,1942,100
0547,0034,100
0547,0356,100
0547,0392,100
0547,0513,100
0547,0575,100
0547,0603,100
0547,0626,100
0547,0629,100
0547,0632,100
0547,0855,100
0547,1884,100
0547,1916,100
0553,0358,100
0553,0362,100
0553,0377,100
0553,0397,100
0553,0451,100
0553,0547,100
0553,0637,100
0553,0736,100
0553,1783,100
0553,1884,100
0556,0394,100
0556,0489,100
0556,0501,100
0556,0502,100
0556,0505,100
0556,0513,100
0556,0546,100
0556,0637,100
0556,1621,100
0556,1916,100
0556,1926,100
0569,0307,100
0569,0356,100
0569,0392,100
0569,0513,100
0569,0537,100
0569,0547,100
0569,0553,100
0569,0627,100
0569,0637,100
0569,0638,100
0569,1525,100
0569,1581,100
0569,1783,100
0569,1892,100
0569,1904,100
0575,0358,100
0575,0362,100
0575,0392,100
0575,0451,100
0575,0484,100
0575,0503,100
0575,0534,100
0575,0547,100
0575,0579,100
0575,0626,100
0575,0629,100
0575,0637,100
0575,1621,100
0575,1884,100
0576,0392,100
0576,0484,100
0576,0547,100
0576,0579,100
0576,0599,100
0576,0626,100
0576,0736,100
0576,1783,100
0579,0362,100
0579,0392,100
0579,0484,100
0579,0503,100
0579,0547,100
0579,0553,100
0579,0576,100
0579,0603,100
0579,0626,100
0579,0629,100
0579,0632,100
0579,0637,100
0579,0638,100
0579,1916,100
0584,0363,100
0584,0482,100
0584,0484,100
0584,0503,100
0584,0512,100
0584,0597,100
0584,0603,100
0584,0606,100
0584,0610,100
0584,0613,100
0584,0617,100
0584,0622,100
0584,0642,100
0584,0758,100
0584,1709,100
0584,1783,100
0584,1924,100
0585,0363,100
0585,0394,100
0585,0482,100
0585,0484,100
0585,0503,100
0585,0512,100
0585,0531,100
0585,0588,100
0585,0590,100
0585,0603,100
0585,0610,100
0585,0613,100
0585,0622,100
0585,0758,100
0585,1621,100
0585,1709,100
0585,1783,100
0585,1924,100
0585,1926,100
0585,1930,100
0588,0344,100
0588,0489,100
0588,0502,100
0588,0505,100
0588,0518,100
0588,0597,100
0588,0606,100
0588,0617,100
0588,0637,100
0588,1709,100
0588,1924,100
0588,1930,100
0589,0307,100
0589,0331,100
0589,0356,100
0589,0363,100
0589,0484,100
0589,0518,100
0589,0599,100
0589,1892,100
0590,0363,100
0590,0484,100
0590,0503,100
0590,0513,100
0590,0585,100
0590,0603,100
0590,0606,100
0590,0637,100
0590,0689,100
0590,0855,100
0590,1581,100
0590,1709,100
0590,1892,100
0590,1931,100
0597,0307,100
0597,0363,100
0597,0394,100
0597,0484,100
0597,0503,100
0597,0512,100
0597,0513,100
0597,0523,100
0597,0584,100
0597,0585,100
0597,0603,100
0597,0610,100
0597,0613,100
0597,0622,100
0597,0637,100
0597,0855,100
0597,1581,100
0597,1621,100
0597,1709,100
0597,1783,100
0597,1892,100
0597,1924,100
0597,1927,100
0597,1930,100
0597,1931,100
0599,0074,100
0599,0080,100
0599,0119,100
0599,0141,100
0599,0153,100
0599,0173,100
0599,0193,100
0599,0203,100
0599,0216,100
0599,0225,100
0599,0228,100
0599,0236,100
0599,0281,100
0599,0289,100
0599,0297,100
0599,0301,100
0599,0308,100
0599,0310,100
0599,0313,100
0599,0327,100
0599,0342,100
0599,0345,100
0599,0352,100
0599,0353,100
0599,0361,100
0599,0375,100
0599,0384,100
0599,0405,100
0599,0437,100
0599,0451,100
0599,0453,100
0599,0457,100
0599,0479,100
0599,0537,100
0599,0545,100
0599,0547,100
0599,0575,100
0599,0579,100
0599,0588,100
0599,0589,100
0599,0617,100
0599,0629,100
0599,0654,100
0599,0689,100
0599,0736,100
0599,0770,100
0599,0779,100
0599,0784,100
0599,0809,100
0599,0828,100
0599,0848,100
0599,0851,100
0599,0867,100
0599,0870,100
0599,0874,100
0599,0917,100
0599,0957,100
0599,0983,100
0599,0984,100
0599,1525,100
0599,1581,100
0599,1676,100
0599,1719,100
0599,1883,100
0599,1884,100
0599,1942,100
0603,0307,100
0603,0356,100
0603,0362,100
0603,0484,100
0603,0489,100
0603,0502,100
0603,0505,100
0603,0513,100
0603,0542,100
0603,0545,100
0603,0606,100
0603,0622,100
0603,0632,100
0603,0758,100
0603,0772,100
0603,0855,100
0603,1621,100
0603,1842,100
0603,1930,100
0606,0307,100
0606,0356,100
0606,0482,100
0606,0484,100
0606,0513,100
0606,0542,100
0606,0584,100
0606,0590,100
0606,0610,100
0606,0627,100
0606,0772,100
0606,0796,100
0606,1655,100
0606,1674,100
0606,1709,100
0606,1842,100
0606,1892,100
0606,1901,100
0606,1916,100
0606,1926,100
0606,1931,100
0610,0356,100
0610,0363,100
0610,0489,100
0610,0502,100
0610,0513,100
0610,0531,100
0610,0584,100
0610,0758,100
0610,0870,100
0610,1581,100
0610,1931,100
0611,0344,100
0611,0363,100
0611,0502,100
0611,0518,100
0611,0523,100
0611,0588,100
0611,0597,100
0611,0606,100
0611,0617,100
0611,0637,100
0611,1709,100
0611,1924,100
0613,0307,100
0613,0363,100
0613,0394,100
0613,0503,100
0613,0505,100
0613,0584,100
0613,0603,100
0613,0637,100
0613,0642,100
0613,1621,100
0613,1709,100
0613,1783,100
0614,0344,100
0614,0363,100
0614,0489,100
0614,0502,100
0614,0503,100
0614,0513,100
0614,0556,100
0614,0606,100
0614,0622,100
0614,1783,100
0614,1916,100
0617,0344,100
0617,0489,100
0617,0518,100
0617,0597,100
0617,0637,100
0620,0236,100
0620,0310,100
0620,0312,100
0620,0342,100
0620,0394,100
0620,0402,100
0620,0437,100
0620,0505,100
0620,0512,100
0620,0599,100
0620,0632,100
0620,0707,100
0620,0796,100
0620,1581,100
0620,1904,100
0620,1942,100
0622,0307,100
0622,0356,100
0622,0394,100
0622,0482,100
0622,0484,100
