id,name,lat,lon
0005,Bedum,53.298436875778954,6.597166656700345
0079,Kollumerland en Nieuwkruisland,53.300066705232254,6.172189569217321
0072,Harlingen,53.17659342616059,5.451746905852835
0074,Heerenveen,52.998399215704055,5.978001743313355
0080,Leeuwarden,53.14445534273676,5.8263231831485065
0081,Leeuwarderadeel,53.25934326994843,5.779285673288723
0085,Ooststellingwerf,52.99106875308557,6.282968478198069
0086,Opsterland,53.0469294456573,6.112756705305575
0088,Schiermonnikoog,53.48856320357493,6.226570540463456
0090,Smallingerland,53.11580589090144,6.038929735873406
0093,Terschelling,53.3970548896265,5.330070391428496
0096,Vlieland,53.25836914129261,4.975935477793483
0098,Weststellingwerf,52.87217847444515,6.017688691815615
0106,Assen,52.997431556198954,6.552466239429597
0109,Coevorden,52.75269065949688,6.735911620289116
0114,Emmen,52.75413291366798,6.961960451100547
0118,Hoogeveen,52.727186417780416,6.513593023344947
0025,Marum,53.15151310448351,6.276445829726947
0034,Almere,52.3688258998863,5.246681162426107
0119,Meppel,52.721045193229074,6.193840264942635
0048,Vlagtwedde,52.94925430759251,7.119545460399148
0050,Zeewolde,52.34756709429663,5.451001077632928
0053,Winsum,53.3415360133832,6.507657100654488
0056,Zuidhorn,53.2744232814157,6.374617129904839
0058,Dongeradeel,53.35851179568949,6.034333642591739
0059,Achtkarspelen,53.207563728624095,6.143134453652035
0060,Ameland,53.44541828357405,5.754829713537892
0063,het Bildt,53.28022648092988,5.650379947056846
0070,Franekeradeel,53.19773659378549,5.53626387569152
0140,Littenseradiel,53.125222263071244,5.655209004421696
0141,Almelo,52.344314607931295,6.658195541483339
0147,Borne,52.31202063764438,6.743564305900051
0148,Dalfsen,52.51237279342022,6.276669308656264
0150,Deventer,52.268853243131566,6.235809559849428
0153,Enschede,52.2237119243043,6.877788103251158
0158,Haaksbergen,52.161550041891296,6.755864512758525
0160,Hardenberg,52.56956242942255,6.574135628455632
0163,Hellendoorn,52.389606598950664,6.450860084324035
0164,Hengelo,52.25223910389109,6.778194160362705
0166,Kampen,52.54963889633863,5.9314964233686
0168,Losser,52.300165063540625,7.002747891255778
0171,Noordoostpolder,52.72666622580749,5.767585357651369
0173,Oldenzaal,52.307954662200835,6.911043240829321
0175,Ommen,52.50953371582539,6.434761889610625
0177,Raalte,52.38685399097548,6.279049545892405
0180,Staphorst,52.6361024301787,6.207081559318437
0183,Tubbergen,52.40339634984167,6.776671276522151
0184,Urk,52.666121476323035,5.623137348441976
0189,Wierden,52.34362738871713,6.560631849183491
0193,Zwolle,52.514559373624124,6.1183636101081795
0196,Rijnwaarden,51.8788380164439,6.0851944844186
0197,Aalten,51.913526318052,6.5605871201860975
0200,Apeldoorn,52.17969799608633,5.92190912056124
0202,Arnhem,52.005920378415375,5.892592493733772
0203,Barneveld,52.17149151962044,5.641854277576528
0209,Beuningen,51.86395971251762,5.740275563032008
0213,Brummen,52.11079940018201,6.118504213801102
0214,Buren,51.92968980767527,5.403627393627376
0216,Culemborg,51.94927312532871,5.210380339097348
0221,Doesburg,52.01880927740422,6.146900088627668
0222,Doetinchem,51.958990441217395,6.286702094673545
0225,Druten,51.86892875379742,5.612147726341135
0226,Duiven,51.94708627842222,6.018171442813184
0228,Ede,52.071520896020836,5.727999212734648
0230,Elburg,52.41432094838393,5.849984465440552
0232,Epe,52.32689977411643,5.954967952358168
0233,Ermelo,52.28396084105345,5.668247957402167
0236,Geldermalsen,51.89143608575405,5.220943972473769
0243,Harderwijk,52.34020800844371,5.655250737525966
0244,Hattem,52.47658447615765,6.05326317719532
0246,Heerde,52.405730500645625,6.050329676695417
0252,Heumen,51.78106194689942,5.818482387256485
0262,Lochem,52.172039832332274,6.346854807031366
0263,Maasdriel,51.785377246985085,5.296924430203933
0267,Nijkerk,52.21404370146964,5.485709828004759
0268,Nijmegen,51.84259430258776,5.836761987585119
0269,Oldebroek,52.45655994487604,5.937646743109781
0273,Putten,52.24701529365765,5.584310872142235
0274,Renkum,51.99155472007837,5.784845384635569
0275,Rheden,52.03121144720598,6.051251857834342
0277,Rozendaal,52.039600109051676,5.967892986229431
0279,Scherpenzeel,52.090341381120666,5.5004908634841785
0281,Tiel,51.88731517450787,5.406860090110847
0285,Voorst,52.23731391124009,6.099116462320284
0289,Wageningen,51.96856346819206,5.663510116659135
0293,Westervoort,51.95983961602498,5.97071826228105
0294,Winterswijk,51.96778729689039,6.72586224109474
0296,Wijchen,51.8201650029856,5.701913378382062
0297,Zaltbommel,51.78232369479932,5.158440500779881
0299,Zevenaar,51.95418306644063,6.085267916612445
0301,Zutphen,52.12899142882469,6.233950130783815
0302,Nunspeet,52.33703167063672,5.786595553923664
0303,Dronten,52.49231468387702,5.701766149891429
0304,Neerijnen,51.833594951564585,5.28288853654285
0307,Amersfoort,52.163781129906795,5.384696214641403
0308,Baarn,52.19901766276232,5.264141591250528
0310,De Bilt,52.14452456821109,5.174312435558651
0312,Bunnik,52.03916714988939,5.216943926636905
0313,Bunschoten,52.239758793093486,5.357974522391645
0317,Eemnes,52.25060957750532,5.279664329566021
0321,Houten,52.008092044302266,5.181715260728204
0327,Leusden,52.12544278036584,5.416445311268683
0331,Lopik,51.98185980400812,4.945522856205054
0335,Montfoort,52.04505257607767,4.944047986967076
0339,Renswoude,52.072463135199364,5.534162729401816
0340,Rhenen,51.980931132160975,5.560529913947038
0342,Soest,52.15734108839103,5.296288736075584
0344,Utrecht,52.08435876798769,5.074754303600329
0345,Veenendaal,52.023196846889455,5.555657073497726
0351,Woudenberg,52.080340949266564,5.42663915892816
