id,name,lat,lon
461,Shen Chien-shih,,
462,Ying Ch'ien-li,,
463,Kao Kang,,
464,Lai Jo-yu,,
465,Li Fu-ch'un,,
466,P'eng Chen,,
467,Ch'eng Ch'ien,,
468,Chang Ch'un,,
469,Huang Shao-hung,,
470,Li Ken-yuan,,
471,Lin Po-ch'u,,
472,T'ang Chi-yao,,
473,Wu Lu-chen,,
474,Ch'eng Ching-yi,,
475,Eliot Curwin,,
476,George Owen,,
477,John R. Mott,,
478,Thomas Cochrane,,
479,Yu Jih-chang,,
480,Ch'eng She-wo,,
481,Ch'eng Ts'e-ta,,
482,Chang Tsung-ch'ang,,
483,Dean Williams,,
484,Hsiang Kai-jan,,
485,Huang Shao-ku,,
486,Lin Pai-shui,,
487,Ni Ssu-ch'ung,,
488,Shao P'iao-p'ing,,
489,Wang Hsin-min,,
490,Ch'eng T'ien-fang,,
491,Adolf Hitler,,
492,Ch'eng Yen-ch'iu,,
493,Ch'eng Yung-kuang,,
494,Chu P'ei-te,,
495,Hsun Hui-sheng,,
496,Jung Tieh-hsien,,
497,Liu Lu-yin,,
498,Lo Ying-kung,,
499,Mei Lan-fang,,
500,Shang Hsiao-yun,,
501,T. Yu-shuang,,
502,Wang Yao-ch'ing,,
503,Wen Chi kuei-Han,,
504,Ch'i Hsieh-yuan,,
505,Li Ch'un,,
506,Ts'ao K'un,,
507,Ch'i Ju-shan,,
508,Ch'i Cheng-hsun,,
509,Ch'i Ling-ch'en,,
510,Feng Keng-kuang,,
511,Hsi Shih,,
512,Li Hung-chang,,
513,Li Hung-tsao,,
514,Lo Shen,,
515,T. Ch'i-t'ing,,
516,T. Chu-ch'i,,
517,Tseng Chi-tse,,
518,Weng T'ung-ho,,
519,Ch'i Pai-shih,,
520,Ch'en Heng-k'o,,
521,Ch'en Nien,,
522,Ch'i Liang-chi,,
523,Ch'u Hung-chi,,
524,Chang Tengshou,,
525,Chao Chih-ch'ien,,
526,Fan Tseng-hsiang,,
527,H. Ch'in-yuan,,
528,H. Hsiao-sung,,
529,H. Sung-an,,
530,H. Yen-lin,,
531,Hsia Shou-t'ien,,
532,Hsiao Hsiang-kai,,
533,Hsu Pei-hung,,
534,Hu Tzu-wei,,
535,Kuo Jenchang,,
536,Li Ch'eng-li,,
