id,name,lat,lon
240,Rosalind M Eggo,,
241,Nicholas Davies,,
242,Centre for the Mathematical Modelling of Infectious Diseases COVID-19 Working Group,,
243,Petra Klepac,,
244,Di Liu,,
245,Joseph T Wu,,
246,Kathy Leung,,
247,Alessandro Miani,,
248,Prisco Piscitelli,,
249,Cosimo Distante,,
250,Benjamin F Maier,,
251,Dirk Brockmann,,
252,John Edmunds,,
253,Sebastian Funk,,
254,Centre for Mathematical Modelling of Infectious Diseases COVID-19 working group,,
255,Yaqing Fang,,
256,Yiting Nie,,
257,Marshare Penny,,
258,Lin Wang,,
259,Renjun Ma,,
260,Xiaolei Zhang,,
261,Xinmiao Fu,,
262,Cleo Anastassopoulou,,
263,Cheng Long,,
264,Qi Ying,,
265,Wei Yao,,
266,Zuqin Zhang,,
267,Yuanyuan Gao,,
268,Lucia Russo,,
269,Athanasios Tsakris,,
270,Constantinos Siettos,,
271,Byung Chul Chun,,
272,Jun-Sik Lim,,
273,Sheikh Taslim Ali,,
274,Sukhyun Ryu,,
275,Joel Hellewell,,
276,Amy Gimma,,
277,Nikos I Bosse,,
278,Christopher I Jarvis,,
279,James D Munday,,
280,Shilei Zhao,,
281,Hua Chen,,
282,K Roosa,,
283,Kimberlyn Roosa,,
284,Ruiyan Luo,,
285,Alexander Kirpich,,
286,Richard Rothenberg,,
287,James M Hyman,,
288,Ping Yan,,
289,Y Lee,,
290,R Luo,,
291,A Kirpich,,
292,R Rothenberg,,
293,J M Hyman,,
294,P Yan,,
295,G Chowell,,
296,MengYuan Diao,,
297,Wenbo Yu,,
298,Lei Pei,,
299,Zhaofen Lin,,
300,Joel R Koo,,
301,Kamalanand Krishnamurthy,,
302,Bakiya Ambikapathy,,
303,Alex R Cook,,
304,Minah Park,,
305,Yinxiaohe Sun,,
306,Dechang Chen,,
307,Haoyang Sun,,
308,Jue Tao Lim,,
309,Clarence Tam,,
310,Borame L Dickens,,
311,Tao Zhou,,
312,Xiaofeng Gao,,
313,Yucen Gao,,
314,Shuangying Zhao,,
315,Qiaoyi Pan,,
316,Ganyu Huang,,
317,Quanhui Liu,,
318,Zimo Yang,,
319,Jingyi Liao,,
320,Kexin Yang,,
321,Wei Bai,,
322,Xin Lu,,
323,Wei Zhang,,
324,Jinjun Ran,,
325,Guangpu Yang,,
326,Julien Riou,,
327,Matteo Chinazzi,,
328,Jessica T Davis,,
329,Corrado Gioannini,,
330,Ana Pastore Y Piontti,,
331,Kunpeng Mu,,
332,Luca Rossi,,
333,Cécile Viboud,,
334,Xinyue Xiong,,
335,Sandip Mandal,,
336,Tarun Bhatnagar,,
337,Nimalan Arinaminpathy,,
338,Anup Agarwal,,
339,Amartya Chowdhury,,
340,Manoj Murhekar,,
341,Raman R Gangakhedkar,,
342,Swarup Sarkar,,
343,Ruian Ke,,
344,Nick Hengartner,,
345,Ethan Romero-Severson,,
346,Chonggang Xu,,
347,Yen Ting Lin,,
348,Steven Sanche,,
349,Boran Yang,,
350,Kun Song,,
351,Sijia Li,,
352,Ruiyun Li,,
353,Sen Pei,,
354,Bin Chen,,
355,Yimeng Song,,
356,Tao Zhang,,
357,Wan Yang,,
358,Jeffrey Shaman,,
359,Christian L Althaus,,
360,Rene Niehus,,
361,Pablo M De Salazar,,
362,Aimee R Taylor,,
363,Peng Shi,,
364,Huanchang Yan,,
365,Chenkai Zhao,,
366,Xiaoyang Li,,
367,Wei Liu,,
368,Miao He,,
369,Shixing Tang,,
370,Shuhua Xi,,
371,Tao Long,,
372,Tieyong Zeng,,
373,Norden E Huang,,
374,Fangli Qiao,,
375,J Rocklöv,,
376,H Sjödin,,
377,A Wilder-Smith,,
378,Caroline O'Flaherty Buckee,,
379,Aimee Taylor,,
380,René Niehus,,
381,Pablo Martinez De Salazar,,
382,Hongchao Qi,,
383,Shuang Xiao,,
384,Runye Shi,,
385,Michael P Ward,,
386,Yue Chen,,
387,Wei Tu,,
388,Affan Shoukat,,
389,Chad R Wells,,
390,Joanne M Langley,,
391,Burton H Singer,,
392,Alison P Galvani,,
393,Seyed M Moghadas,,
394,Aris Christodoulou,,
395,Panayotis Christidis,,
396,Marcus W Beims,,
397,Carlos F O Mendes,,
398,Rafael M da Silva,,
399,Eduardo L Brugnago,,
400,Cesar Manchein,,
401,Yan Lu,,
402,Xiaoqing Pan,,
403,Pengyuan Liu,,
404,Enguo Chen,,
405,Liyuan Zhou,,
406,Yi Liu,,
407,Yi Han,,
