id,name,lat,lon
219,Sun Ch'uan-fang,,
220,Tanaka,,
221,V. K. Wellington Koo,,
222,W. H. Donald,,
223,William H. Donald,,
224,Yang Hu-ch'eng,,
225,Yang Yu-t'ing,,
226,K'ang Yu-wei,,
227,Ni Ssu-ch'ung,,
228,P'an Ting-hsin,,
229,P'u-yi,,
230,Prince Chung-yung,,
231,Su Yuan-ch'un,,
232,Sung Ch'ing,,
233,T. Ch'in-hsuan,,
234,Yang Tu,,
235,Chang I-lin,,
236,Ch'en Ch'ang-hao,,
237,Chang T'e-li,,
238,Hsiang Ying,,
239,Hsu Hsiang-ch'ien,,
240,Kropotkin,,
241,Li Hsien-nien,,
242,Liu Jen-ching,,
243,Liu Po-ch'eng,,
244,Ma Pu-fang,,
245,Teng Chung-hsia,,
246,Yang Ming-chai,,
247,Chang Li-sheng,,
248,Chang Mo-chun,,
249,Chang Nai-ch'i,,
250,Ch'in Li-shan,,
251,Chang Chih-tung,,
252,Chiang Wei-ch'iao,,
253,Feng Tzu-yu,,
254,Hsiung Hsi-ling,,
255,Kuang-hsu,,
256,Lin Shu,,
257,Liu Shih-p'ei,,
258,Liu Tzu-cheng,,
259,T. Ch'iu-mei,,
260,T. Huan-ch'ing,,
261,T'ang Chi-yao,,
262,T'ang Shao-yi,,
263,Teng Shih,,
264,Ts'ao K'un,,
265,Tseng Ching,,
266,Wang Fu-chih,,
267,Wang K'ang-nien,,
268,Wei-Chin,,
269,Yang Hsiung,,
270,Yu Yueh,,
271,Chang Po-chun,,
272,Chang Po-ling,,
273,Chang T'ai-lei,,
274,Chang T'ien-yi,,
275,Chang Ta-ch'ien,,
276,Chang Tao-fan,,
277,A. N. Ivanov,,
278,Baron von Ungern-Sternberg,,
279,Chang Ching-hui,,
280,Chang Hai-p'eng,,
281,Chang Hsi-luan,,
282,Chang Hsin,,
283,Chang Yu-ts'ai,,
284,Chao Erh-sun,,
285,Feng Te-lin,,
286,July Chang,,
287,Komoto Daisaku,,
288,Lan T'ien-yu,,
289,Liang Shih-i,,
290,Lu Yung-hsiang,,
291,Meng En-yuan,,
292,Nikolai Kuznetsov,,
293,Pamyat Lenina,,
294,Pao Kuei-ch'ing,,
295,T'ang Yulin,,
296,Tuan Chih-kuei,,
297,Tuan Yu-heng,,
298,White,,
299,Wu Chun-sheng,,
300,Yoshizawa Kenkichi,,
301,Chang Tsung-hsiang,,
302,Chang Tzu-p'ing,,
303,Chang Wen-t'ien,,
304,Chang Yuan-chi,,
305,Chao Shih-yen,,
306,Chao Shu-li,,
307,Chao Yuen-ren,,
308,Charles Jones Soong,,
309,Cheng Chen-to,,
310,Cheng Hsiao-hsu,,
311,Cheng T'ien-hsi,,
312,Cheng Yu-hsiu,,
313,Chi Ch'ao-ting,,
314,Chiang Ch'ang-ch'uan,,
315,Chiang Ching-kuo,,
316,Chiang Hai-ch'eng,,
317,Chiang K'ang-hu,,
318,A. F. Lutley,,
319,Adolf Joffe,,
320,Alexander von Falkenhausen,,
321,Archibald P. Wavell,,
322,Bluecher,,
323,C. K. Yen,,
324,Chiang Ch'ao-ts'ung,,
325,Chiang Hsi-hou,,
326,Chiang Ssu-ch'ien,,
327,Churchill,,
328,Claire L. Chennault,,
329,Clarence E. Gauss,,
330,David Yui,,
331,Donald M. Nelson,,
332,Dulles,,
333,Dwight D. Eisenhower,,
334,Elpidio Quirino,,
335,Frank W. Price,,
336,Franklin D. Roosevelt,,
337,G. V. Chicherin,,
338,G. Zinoviev,,
339,Galen,,
340,Gandhi,,
341,Georg von Wetzell,,
342,George C. Marshall,,
343,George H. Brett,,
344,Hans von Seeckt,,
345,Harry S. Truman,,
346,Henry A. Wallace,,
347,Hermann Kriebel,,
348,Hitler,,
349,Ho Yao-tsu,,
350,Hu Lin-i,,
351,Huang Fu,,
352,John Foster,,
353,Ku Ch'ing-lien,,
354,Ku Chu-t'ung,,
355,Ku Meng-yu,,
356,Lin Po-ch'u,,
357,Lin Sen,,
358,Lu Han,,
359,Max Bauer,,
360,Okamura,,
361,Oskar Trautmann,,
362,Patrick J. Hurley,,
363,Philip J. Jaffe,,
364,Shao Yuan-ch'ung,,
365,Shen Ting-i,,
366,Shigemitsu Mamoru,,
367,Soong Mei-ling,,
368,Syngman Rhee,,
369,T. Su-an,,
370,T. Yu-piao,,
371,Takada,,
372,Teng Yen-ta,,
373,Tseng Chung-ming,,
374,Tseng Kuo-fan,,
375,Walter Stennes,,
376,Wang Ch'ung-hui,,
377,Wang Jo-fei,,
378,Wang Shih-chieh,,
379,Wang Teng-yun,,
380,Wang Yang-ming,,
381,Wendell Willkie,,
382,Wong Wen-hao,,
383,Wu Chung-hsin,,
384,Yu Jih-chang,,
385,Z. T. Kaung,,
386,Chiang Kuang-nai,,
387,Chiang Meng-lin,,
388,Chiang T'ing-fu,,
389,Chiang Tso-pin,,
390,Ch'en T'iao-yuan,,
391,Chang Shu-chia,,
392,Charles S. H. Tsiang,,
393,Chiang Shuo-chieh,,
394,Chiang Shuo-chih,,
395,Chiang Shuo-hao,,
396,Chiang Shuo-min,,
397,Chiang Shuo-p'ing,,
398,Chiang Shuo-ying,,
399,Chiang Yu-yen,,
400,Fang Peng-jen,,
401,Gabriel S. T. Tsiang,,
402,Hirota Koki,,
403,Ho Ch'eng-chun,,
404,Hsia Tou-yin,,
405,Hsu Shih-ying,,
406,Inukai Ki,,
407,K'ung Keng,,
408,Lu Cheng-hsiang,,
